Name,Company,Level,MarketTime,Engine,Gearbox,LWH,BodyStructure,MaximunSpeed,FuelConsumption,EngineCapacity,EngineForm,GearboxType,ParkingBrakeType,PSAirbag,BASideAirbag,BAHeadAirbag,TirePressure,SeatBeltWarning,ChildSeat,ABS,EBD,EBA,ASR,ESC,MergeSupport,DeviationWarning,SecuritySystem,NightVersion,ParkingRadar,ParkingVideo,PanoramicCamera,Cruise,AdaptiveCruise,AutomaticParking,EngineAutomatic,UphillSupport,AutomaticSkylight,PanoramicSkylight,Rims,AutomaticDoor,AutomaticTrunk,InduceTrunk,RoofRacks,EngineAntiTheft,ParkingLock,RemoteKey,KeylessStart,KeylessEntry,SteeringWheel,SeatMaterial,SeatAdjust,PSSeatAdjust,AfterSeatAdjust,SeatMemory,SeatFallDown,CentralArmrest,CupHolder,GPS,Positioning,Screen,ScreenSize,Interface,CDDVD,Speaker,LowLights,HighLights,LED,AdaptiveLights,HeadLights,SupportLights,FogLights,AtmosphereLights,AutomaticWindow,WindowLift,WindowAntiClipHand,InsulatedGlass,AutomaticRearviewAdjust,AutomaticRearviewFold,MakeupMirror,Wipers,InduceWipers,AirConditioning,WindOutlet
"瑞虎7 2017款 SPORT 1.5T 自动尊贵版",奇瑞汽车,紧凑型SUV,2017.04,"1.5T 147马力 L4",6挡双离合,4505*1837*1670,5门5座SUV,185,6.3,1.5,涡轮增压,双离合变速箱(DCT,手刹,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,●,●,-,-,"前● / 后●",●,●,●,-,-,●,●,●,●,●,-,-,-,●,●,●,●,●,●,●,真皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,-,●,9英寸,USB+AUX,-,6-7喇叭,氙气,氙气,●,-,●,●,●,●,"前● / 后●",-,●,●,●,●,●,●,●,自动●,●
"瑞虎7 2017款 SPORT 1.5T 自动时尚版",奇瑞汽车,紧凑型SUV,2017.04,"1.5T 147马力 L4",6挡双离合,4505*1837*1670,5门5座SUV,185,6.7,1.5,涡轮增压,双离合变速箱(DCT,手刹,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,-,-,-,-,-,-,-,●,-,-,●,-,-,-,●,●,●,●,●,●,●,织物,●,-,-,-,比例放倒,"前● / 后-",-,-,-,●,9英寸,USB+AUX,-,2-3喇叭,卤素,卤素,●,-,-,-,-,-,"前● / 后●",-,-,●,●,-,●,●,-,手动●,●
"瑞虎7 2017款 SPORT 1.5T 自动精英版",奇瑞汽车,紧凑型SUV,2017.04,"1.5T 147马力 L4",6挡双离合,4505*1837*1670,5门5座SUV,185,6.7,1.5,涡轮增压,双离合变速箱(DCT,手刹,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,-,-,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,9英寸,USB+AUX,-,4-5喇叭,卤素,卤素,●,-,-,●,●,-,"前● / 后●",-,●,●,●,●,●,●,-,手动●,●
"瑞虎7 2017款 SPORT 1.5T 自动豪华版",奇瑞汽车,紧凑型SUV,2017.04,"1.5T 147马力 L4",6挡双离合,4505*1837*1670,5门5座SUV,185,6.7,1.5,涡轮增压,双离合变速箱(DCT,手刹,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,●,●,-,-,"前● / 后●",●,●,●,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,真皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,-,●,9英寸,USB+AUX,-,6-7喇叭,氙气,氙气,●,-,●,●,●,●,"前● / 后●",-,●,●,●,●,●,●,●,自动●,●
"科雷傲 2017款 2.0L 两驱舒适版",东风雷诺,紧凑型SUV,2016.11,"2.0L 150马力 L4",CVT无级变速(模拟,4672*1843*1678,5门5座SUV,179,6.8,2.0,自然吸气,无级变速箱(CVT),脚刹,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,-,-,-,-,-,-,●,●,-,-,●,-,-,-,-,●,●,●,-,-,-,织物,●,-,-,-,比例放倒,"前● / 后-",-,-,-,-,-,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,-,●,●,-,"前● / 后●",主驾驶位,●,●,●,-,●,●,-,手动●,●
"科雷嘉 2017款 2.0L 两驱时尚版",东风雷诺,紧凑型SUV,2017.04,"2.0L 150马力 L4",CVT无级变速(模拟,4503*1836*1610,5门5座SUV,188,6.9,2.0,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,-,-,-,-,-,-,-,●,-,-,●,-,-,-,-,●,●,●,-,-,-,织物,●,-,-,-,比例放倒,"前● / 后-",-,-,-,-,-,USB+AUX,单碟CD,4-5喇叭,卤素,卤素,●,-,-,-,-,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,手动●,-
"科雷嘉 2017款 2.0L 两驱舒适版",东风雷诺,紧凑型SUV,2017.04,"2.0L 150马力 L4",CVT无级变速(模拟,4503*1836*1616,5门5座SUV,188,6.9,2.0,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,-,●,●,●,●,-,-,-,●,●,●,●,-,-,●,织物,●,-,-,-,比例放倒,"前● / 后●",●,-,-,-,-,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,●,-,●,●,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,●,自动●,-
"科雷嘉 2017款 2.0L 两驱领先版",东风雷诺,紧凑型SUV,2017.04,"2.0L 150马力 L4",CVT无级变速(模拟,4503*1836*1616,5门5座SUV,188,6.9,2.0,自然吸气,无级变速箱(CVT),电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,●,●,●,-,-,-,●,●,●,●,-,-,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,7英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,●,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,●,自动●,-
"缤智 2017款 1.5L CVT两驱舒适型",广汽本田,小型SUV,2017.01,"1.5L 131马力 L4",CVT无级变速,4294*1772*1605,5门5座SUV,-,-,1.5,自然吸气,无级变速箱(CVT),电子驻车,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,-,●,-,-,-,-,-,●,-,-,●,-,-,-,-,●,●,●,-,-,-,织物,●,-,-,-,比例放倒,"前● / 后-",-,-,-,●,5英寸,USB+AUX,单碟CD,4-5喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",主驾驶位,●,●,●,-,●,●,-,手动●,-
"缤智 2017款 1.8L CVT两驱先锋型",广汽本田,小型SUV,2017.01,"1.8L 136马力 L4",CVT无级变速,4294*1772*1605,5门5座SUV,-,-,1.8,自然吸气,无级变速箱(CVT),电子驻车,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,-,●,-,-,-,-,●,●,●,●,●,-,-,-,-,●,●,●,●,●,-,皮/织物混搭,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,5英寸,USB+AUX,单碟CD,4-5喇叭,LED,卤素,●,-,-,-,●,-,"前● / 后●",主驾驶位,●,●,●,●,●,●,-,手动●,-
"缤智 2017款 1.8L CVT两驱智享型",广汽本田,小型SUV,2017.03,"1.8L 136马力 L4",CVT无级变速,4294*1772*1605,5门5座SUV,-,6.5,1.8,自然吸气,无级变速箱(CVT),电子驻车,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,●,●,-,-,-,●,●,●,●,●,●,●,真皮,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,7英寸,USB+HDMI,单碟CD,6-7喇叭,LED,卤素,●,-,-,-,●,-,"前● / 后●",主驾驶位,●,●,●,●,●,●,-,自动●,-
"缤智 2017款 1.8L CVT两驱精英型",广汽本田,小型SUV,2017.01,"1.8L 136马力 L4",CVT无级变速,4294*1772*1605,5门5座SUV,-,-,1.8,自然吸气,无级变速箱(CVT),电子驻车,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,-,●,-,-,-,-,●,●,-,-,●,-,-,-,-,●,●,●,●,●,-,皮/织物混搭,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,5英寸,USB+AUX,单碟CD,4-5喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",主驾驶位,●,●,●,●,●,●,-,手动●,-
"缤智 2017款 1.8L CVT两驱豪华型",广汽本田,小型SUV,2017.01,"1.8L 136马力 L4",CVT无级变速,4294*1772*1605,5门5座SUV,-,-,1.8,自然吸气,无级变速箱(CVT),电子驻车,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,●,●,-,-,-,●,●,●,●,●,●,●,皮/织物混搭,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,7英寸,USB+HDMI,单碟CD,6-7喇叭,LED,卤素,●,-,-,-,●,-,"前● / 后●",主驾驶位,●,●,●,●,●,●,-,自动●,-
"翼搏 2017款 1.5L 自动尊贵型",长安福特,小型SUV,2016.10,"1.5L 110马力 L4",6挡双离合,4280*1785*1658,5门5座SUV,170,6.5,1.5,自然吸气,双离合变速箱(DCT,手刹,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",○,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,织物,●,-,-,-,比例放倒,"前● / 后-",●,○,-,○,-,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,●,自动●,-
"翼搏 2017款 1.5L 自动风尚型",长安福特,小型SUV,2016.10,"1.5L 110马力 L4",6挡双离合,4280*1785*1658,5门5座SUV,170,6.5,1.5,自然吸气,双离合变速箱(DCT,手刹,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,-,○,-,-,-,-,-,●,-,-,●,-,-,-,●,●,●,●,-,-,-,织物,●,-,-,-,比例放倒,-,●,○,-,○,-,AUX,单碟CD,4-5喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,手动●,-
"自由侠 2017款 180T 自动动能版+",广汽菲克Jeep,小型SUV,2017.03,"1.4T 150马力 L4",7挡双离合,4245*1805*1695,5门5座SUV,-,7,1.4,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,-,-,-,-,-,-,●,●,-,-,●,-,-,-,-,●,●,●,-,-,-,织物,●,-,-,-,比例放倒,"前● / 后-",-,-,-,-,-,USB+AUX,-,4-5喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",前排,●,-,●,-,●,●,-,手动●,-
"自由侠 2017款 180T 自动劲能版",广汽菲克Jeep,小型SUV,2017.03,"1.4T 150马力 L4",7挡双离合,4245*1805*1695,5门5座SUV,-,7,1.4,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,●,●,-,-,-,●,●,●,●,●,●,●,织物,●,-,-,-,比例放倒,"前● / 后-",-,-,-,●,5英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",前排,●,-,●,-,●,●,-,自动●,-
"自由侠 2017款 180T 自动智能敞篷版",广汽菲克Jeep,小型SUV,2017.03,"1.4T 150马力 L4",7挡双离合,4245*1805*1695,5门5座SUV,-,7.2,1.4,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,-,-,●,-,-,-,●,●,●,●,●,●,●,真皮,●,"主● / 副-",-,-,比例放倒,"前● / 后-",-,●,-,●,6.5英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,-,-,●,●,"前● / 后●",前排,●,-,●,-,●,●,-,自动●,-
"自由侠 2017款 180T 自动智能版",广汽菲克Jeep,小型SUV,2017.03,"1.4T 150马力 L4",7挡双离合,4245*1805*1695,5门5座SUV,-,7.2,1.4,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,●,●,-,-,-,●,●,●,●,●,●,●,真皮,●,"主● / 副-",-,-,比例放倒,"前● / 后-",-,●,-,●,6.5英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,-,-,●,●,"前● / 后●",前排,●,-,●,-,●,●,-,自动●,-
"自由侠 2017款 180T 自动高能版",广汽菲克Jeep,小型SUV,2017.03,"1.4T 150马力 L4",7挡双离合,4245*1805*1695,5门5座SUV,-,7,1.4,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,●,●,●,●,●,-,-,-,●,●,●,●,-,-,-,织物,●,-,-,-,比例放倒,"前● / 后-",-,-,-,●,5英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",前排,●,-,●,-,●,●,-,手动●,-
"荣威RX5 2016款 20T 两驱互联网智享版",上汽集团,紧凑型SUV,2016.07,"1.5T 169马力 L4",7挡双离合,4545*1855*1719,5门5座SUV,-,6.8,1.5,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,●,●,●,-,○,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副●",-,-,比例放倒,"前● / 后●",●,●,●,●,10.4英寸,USB,-,8-9喇叭,卤素(选装LED),卤素(选装LED),●,-,●,●,●,●,"前● / 后●",主驾驶位,●,-,●,●,●,●,-,自动●,●
"荣威RX5 2016款 20T 两驱自动旗舰版",上汽集团,紧凑型SUV,2016.07,"1.5T 169马力 L4",7挡双离合,4545*1855*1719,5门5座SUV,-,6.8,1.5,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●",-,-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB,-,6-7喇叭,卤素(选装LED),卤素(选装LED),●,-,-,-,-,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,手动●,●
"荣威RX5 2016款 20T 两驱自动豪华版",上汽集团,紧凑型SUV,2016.07,"1.5T 169马力 L4",7挡双离合,4545*1855*1719,5门5座SUV,-,6.8,1.5,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●",-,-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,-,-,●,-,-,-,-,●,●,●,-,-,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB,-,6-7喇叭,卤素,卤素,●,-,-,-,-,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,手动●,●
"荣威RX5 2016款 30T 两驱互联网智享版",上汽集团,紧凑型SUV,2016.07,"2.0T 220马力 L4",6挡双离合,4545*1855*1719,5门5座SUV,-,8.1,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,●,●,-,●,-,●,●,●,●,●,●,●,真皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,●,●,10.4英寸,USB,-,8-9喇叭,卤素(选装LED),卤素(选装LED),●,-,●,●,●,●,"前● / 后●",主驾驶位,●,-,●,●,●,●,-,自动●,●
"荣威RX5 2017款 20T 自动互联网智尊版",上汽集团,紧凑型SUV,2017.07,"1.5T 169马力 L4",7挡双离合,4545*1855*1719,5门5座SUV,-,6.8,1.5,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,●,●,-,-,-,●,●,●,●,-,●,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副●",-,-,比例放倒,"前● / 后●",●,●,●,●,10.4英寸,USB,-,8-9喇叭,LED,LED,●,-,●,●,●,●,"前● / 后●",主驾驶位,●,-,●,●,●,●,-,自动●,●
"起亚KX3 2017款 1.6L 自动傲尊版",东风悦达起亚,小型SUV,2016.09,"1.6L 125马力 L4",6挡手自一体,4270*1780*1645,5门5座SUV,169,7.1,1.6,自然吸气,手自一体变速箱(AT,手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮(选装真皮),●,"主○ / 副-",-,-,比例放倒,"前● / 后●",●,●,-,●,-,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,-,●,●,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,自动●,●
"起亚KX3 2017款 1.6L 自动傲雅版",东风悦达起亚,小型SUV,2016.09,"1.6L 125马力 L4",6挡手自一体,4270*1780*1645,5门5座SUV,169,7.1,1.6,自然吸气,手自一体变速箱(AT,手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,-,●,●,●,●,-,-,-,●,●,●,●,-,-,-,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,-,-,-,-,USB+AUX,单碟CD,4-5喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",-,-,-,●,-,●,●,-,手动●,-
"起亚KX3 2017款 1.6T 自动傲尊版",东风悦达起亚,小型SUV,2016.09,"1.6T 160马力 L4",7挡双离合,4270*1780*1645,5门5座SUV,192,6.8,1.6,涡轮增压,双离合变速箱(DCT,手刹,"主● / 副●","前● / 后-","前○ / 后○",-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,真皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,-,●,-,USB+AUX,-,6-7喇叭,氙气,氙气,●,-,●,●,●,●,"前● / 后●",主驾驶位,●,-,●,●,●,●,-,自动●,●
"起亚KX3 2017款 1.6T 自动傲雅版",东风悦达起亚,小型SUV,2016.09,"1.6T 160马力 L4",7挡双离合,4270*1780*1645,5门5座SUV,192,6.8,1.6,涡轮增压,双离合变速箱(DCT,手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,-,●,●,●,●,-,-,-,●,●,●,●,-,-,-,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,-,-,-,-,USB+AUX,单碟CD,4-5喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,手动●,-
"起亚KX5 2016款 1.6T 自动两驱DLX",东风悦达起亚,紧凑型SUV,2016.03,"1.6T 177马力 L4",7挡双离合,4480*1855*1655,5门5座SUV,195,6.9,1.6,涡轮增压,双离合变速箱(DCT,脚刹,"主● / 副●","前● / 后-","前○ / 后○",-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,○,●,●,○,●,-,-,-,●,●,●,●,●,●,●,仿皮,○,"主○ / 副○",-,-,比例放倒,"前● / 后●",●,-,-,●,8英寸,USB+AUX,-,6-7喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",-,-,-,●,●,●,●,-,自动●,●
"起亚KX5 2016款 1.6T 自动两驱GL",东风悦达起亚,紧凑型SUV,2016.03,"1.6T 177马力 L4",7挡双离合,4480*1855*1655,5门5座SUV,195,6.9,1.6,涡轮增压,双离合变速箱(DCT,脚刹,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,○,●,-,-,●,-,-,-,●,●,●,●,-,-,●,织物,-,-,-,-,比例放倒,"前● / 后●",●,-,-,-,-,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,-,-,-,-,-,-,"前● / 后●",-,-,-,●,-,●,●,-,手动●,-
"起亚KX5 2016款 2.0L 自动两驱GL",东风悦达起亚,紧凑型SUV,2016.03,"2.0L 165马力 L4",6挡自动,4480*1855*1655,5门5座SUV,185,7.2,2.0,自然吸气,自动变速箱(AT),脚刹,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,○,●,-,-,●,-,-,-,●,●,●,●,-,-,-,织物,-,-,-,-,比例放倒,"前● / 后●",●,-,-,-,-,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,-,-,-,-,-,-,"前● / 后●",-,-,-,●,-,●,●,-,手动●,-
"起亚KX5 2016款 2.0L 自动两驱GLS",东风悦达起亚,紧凑型SUV,2016.03,"2.0L 165马力 L4",6挡自动,4480*1855*1655,5门5座SUV,185,7.2,2.0,自然吸气,自动变速箱(AT),脚刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,○,●,●,○,●,-,-,-,●,●,●,●,●,●,●,仿皮,○,"主○ / 副○",-,-,比例放倒,"前● / 后●",●,-,-,-,-,USB+AUX,单碟CD,6-7喇叭,卤素,卤素,-,-,-,-,●,-,"前● / 后●",-,-,-,●,●,●,●,-,手动●,●
"起亚KX7 2017款 2.0L 自动两驱SMART 5座",东风悦达起亚,中型SUV,2017.03,"2.0L 163马力 L4",6挡手自一体,4730*1890*1690,5门5座SUV,183,7.6,2.0,自然吸气,手自一体变速箱(AT,脚刹,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",○,-,-,-,-,○,●,-,-,●,-,-,-,-,●,●,●,-,-,-,织物,●,-,-,-,比例放倒,"前● / 后●",●,-,-,○,(选装8英寸),USB+AUX,-,6-7喇叭,卤素,卤素,-,-,○,-,●,-,"前● / 后●",主驾驶位,●,-,●,●,●,●,-,手动●,●
"远景SUV 2016款 1.3T CVT旗舰型",吉利汽车,紧凑型SUV,2016.08,"1.3T 133马力 L4",CVT无级变速(模拟,4500*1834*1707,5门5座SUV,-,6.3,1.3,涡轮增压,无级变速箱(CVT),脚刹,"主● / 副●","前● / 后-","前● / 后●",○,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,●,●,-,-,-,●,●,-,●,-,-,-,●,●,●,●,○,○,●,仿皮,●,"主● / 副○",-,-,比例放倒,"前● / 后●",●,●,-,●,9英寸,USB,-,6-7喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,-,●,●,●,●,-,自动●,-
"远景SUV 2016款 1.3T CVT舒适型",吉利汽车,紧凑型SUV,2016.08,"1.3T 133马力 L4",CVT无级变速(模拟,4500*1834*1707,5门5座SUV,-,6.3,1.3,涡轮增压,无级变速箱(CVT),脚刹,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,-,-,-,-,-,-,-,●,-,-,●,-,-,-,●,●,●,●,-,-,●,织物,●,-,-,-,比例放倒,"前● / 后-",-,-,-,-,-,USB,-,2-3喇叭,卤素,卤素,●,-,●,-,-,-,"前● / 后●",-,-,-,●,-,●,●,-,手动●,-
"远景SUV 2016款 1.3T CVT豪华型",吉利汽车,紧凑型SUV,2016.08,"1.3T 133马力 L4",CVT无级变速(模拟,4500*1834*1707,5门5座SUV,-,6.3,1.3,涡轮增压,无级变速箱(CVT),脚刹,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,○,○,●,仿皮,●,-,-,-,比例放倒,"前● / 后-",-,●,-,●,9英寸,USB,-,6-7喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",-,-,-,●,-,●,●,-,自动●,-
"逍客 2016款 1.2T CVT时尚版",东风日产,紧凑型SUV,2015.10,"1.2T 117马力 L4",CVT无级变速(模拟,4384*1837*1594,5门5座SUV,170,6.1,1.2,涡轮增压,无级变速箱(CVT),手刹,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,-,-,-,-,-,-,●,●,-,-,●,-,-,-,-,●,●,●,-,-,-,织物,●,-,-,-,比例放倒,"前● / 后-",-,-,-,-,-,USB+AUX,单碟CD,4-5喇叭,卤素,卤素,●,-,-,-,-,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,手动●,-
"逍客 2016款 2.0L CVT尊享版",东风日产,紧凑型SUV,2015.10,"2.0L 150马力 L4",CVT无级变速(模拟,4384*1837*1612,5门5座SUV,186,6.9,2.0,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,-,●,●,●,-,-,-,●,-,●,●,-,-,-,●,●,●,●,●,●,●,真皮,●,-,-,-,比例放倒,"前● / 后●",●,●,●,●,7英寸,USB+AUX,单碟DVD,4-5喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,手动●,-
"逍客 2016款 2.0L CVT精英版",东风日产,紧凑型SUV,2015.10,"2.0L 150马力 L4",CVT无级变速(模拟,4384*1837*1594,5门5座SUV,186,6.9,2.0,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,-,●,-,-,-,-,-,●,-,-,●,-,-,-,-,●,●,●,-,-,-,织物,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,5英寸,USB+AUX,单碟CD,4-5喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,手动●,-
"逍客 2016款 2.0L CVT豪华版",东风日产,紧凑型SUV,2015.10,"2.0L 150马力 L4",CVT无级变速(模拟,4384*1837*1612,5门5座SUV,186,6.9,2.0,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,-,●,●,●,-,-,-,●,-,●,●,-,-,-,●,●,●,●,●,●,●,皮/织物混搭,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,5英寸,USB+AUX,单碟CD,4-5喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,手动●,-
"逍客 2016款 2.0L CVT领先版",东风日产,紧凑型SUV,2015.10,"2.0L 150马力 L4",CVT无级变速(模拟,4384*1837*1612,5门5座SUV,186,6.9,2.0,自然吸气,无级变速箱(CVT),手刹,"主● / 副●","前● / 后-","前● / 后●",-,●,●,●,●,●,●,●,-,-,-,-,-,●,-,-,-,-,-,●,-,-,●,-,-,-,●,●,●,●,-,-,●,皮/织物混搭,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,5英寸,USB+AUX,单碟CD,4-5喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,手动●,-
